sensor_id,value,unit,taken_at
29d6c54e-7b93-4534-bce7-94c05d2338f1,334,wh,2023-07-17 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,700,wh,2023-07-17 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,504,wh,2023-07-17 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,900,wh,2023-07-17 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,222,wh,2023-07-17 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,427,wh,2023-07-17 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,323,wh,2023-07-17 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,702,wh,2023-07-17 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,407,wh,2023-07-18 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,870,wh,2023-07-18 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,892,wh,2023-07-18 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,876,wh,2023-07-18 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,756,wh,2023-07-18 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,400,wh,2023-07-18 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,709,wh,2023-07-18 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,703,wh,2023-07-18 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,440,wh,2023-07-18 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,920,wh,2023-07-18 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,780,wh,2023-07-18 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,253,wh,2023-07-18 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,645,wh,2023-07-18 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,344,wh,2023-07-18 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,992,wh,2023-07-18 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,398,wh,2023-07-18 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,575,wh,2023-07-18 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,224,wh,2023-07-18 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,936,wh,2023-07-18 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,368,wh,2023-07-18 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,795,wh,2023-07-18 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,549,wh,2023-07-18 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,571,wh,2023-07-18 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,950,wh,2023-07-18 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,710,wh,2023-07-19 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,684,wh,2023-07-19 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,546,wh,2023-07-19 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,761,wh,2023-07-19 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,532,wh,2023-07-19 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,819,wh,2023-07-19 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,662,wh,2023-07-19 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,398,wh,2023-07-19 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,999,wh,2023-07-19 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,948,wh,2023-07-19 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,648,wh,2023-07-19 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,566,wh,2023-07-19 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,348,wh,2023-07-19 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,848,wh,2023-07-19 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,965,wh,2023-07-19 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,643,wh,2023-07-19 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,748,wh,2023-07-19 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,530,wh,2023-07-19 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,924,wh,2023-07-19 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,904,wh,2023-07-19 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,932,wh,2023-07-19 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,206,wh,2023-07-19 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,361,wh,2023-07-19 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,701,wh,2023-07-19 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,577,wh,2023-07-20 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,912,wh,2023-07-20 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,508,wh,2023-07-20 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,607,wh,2023-07-20 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,296,wh,2023-07-20 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,778,wh,2023-07-20 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,212,wh,2023-07-20 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,603,wh,2023-07-20 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,213,wh,2023-07-20 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,955,wh,2023-07-20 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,498,wh,2023-07-20 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,857,wh,2023-07-20 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,521,wh,2023-07-20 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,696,wh,2023-07-20 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,775,wh,2023-07-20 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,803,wh,2023-07-20 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,781,wh,2023-07-20 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,977,wh,2023-07-20 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,724,wh,2023-07-20 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,982,wh,2023-07-20 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,471,wh,2023-07-20 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,867,wh,2023-07-20 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,689,wh,2023-07-20 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,399,wh,2023-07-20 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,950,wh,2023-07-21 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,687,wh,2023-07-21 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,736,wh,2023-07-21 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,963,wh,2023-07-21 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,762,wh,2023-07-21 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,732,wh,2023-07-21 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,714,wh,2023-07-21 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,225,wh,2023-07-21 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,929,wh,2023-07-21 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,738,wh,2023-07-21 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,456,wh,2023-07-21 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,655,wh,2023-07-21 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,640,wh,2023-07-21 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,894,wh,2023-07-21 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,536,wh,2023-07-21 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,351,wh,2023-07-21 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,978,wh,2023-07-21 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,911,wh,2023-07-21 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,870,wh,2023-07-21 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,479,wh,2023-07-21 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,777,wh,2023-07-21 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,230,wh,2023-07-21 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,691,wh,2023-07-21 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,397,wh,2023-07-21 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,553,wh,2023-07-22 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,351,wh,2023-07-22 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,590,wh,2023-07-22 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,966,wh,2023-07-22 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,257,wh,2023-07-22 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,916,wh,2023-07-22 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,729,wh,2023-07-22 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,303,wh,2023-07-22 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,836,wh,2023-07-22 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,422,wh,2023-07-22 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,360,wh,2023-07-22 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,958,wh,2023-07-22 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,343,wh,2023-07-22 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,280,wh,2023-07-22 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,729,wh,2023-07-22 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,815,wh,2023-07-22 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,994,wh,2023-07-22 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,587,wh,2023-07-22 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,500,wh,2023-07-22 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,704,wh,2023-07-22 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,271,wh,2023-07-22 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,710,wh,2023-07-22 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,444,wh,2023-07-22 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,695,wh,2023-07-22 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,740,wh,2023-07-23 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,602,wh,2023-07-23 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,229,wh,2023-07-23 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,989,wh,2023-07-23 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,773,wh,2023-07-23 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,234,wh,2023-07-23 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,456,wh,2023-07-23 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,415,wh,2023-07-23 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,766,wh,2023-07-23 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,744,wh,2023-07-23 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,252,wh,2023-07-23 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,463,wh,2023-07-23 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,474,wh,2023-07-23 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,655,wh,2023-07-23 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,399,wh,2023-07-23 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,436,wh,2023-07-23 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,533,wh,2023-07-23 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,338,wh,2023-07-23 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,914,wh,2023-07-23 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,574,wh,2023-07-23 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,819,wh,2023-07-23 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,796,wh,2023-07-23 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,285,wh,2023-07-23 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,804,wh,2023-07-23 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,695,wh,2023-07-24 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,203,wh,2023-07-24 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,318,wh,2023-07-24 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,851,wh,2023-07-24 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,604,wh,2023-07-24 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,541,wh,2023-07-24 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,348,wh,2023-07-24 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,985,wh,2023-07-24 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,340,wh,2023-07-24 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,726,wh,2023-07-24 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,865,wh,2023-07-24 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,988,wh,2023-07-24 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,904,wh,2023-07-24 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,719,wh,2023-07-24 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,777,wh,2023-07-24 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,732,wh,2023-07-24 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,681,wh,2023-07-24 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,735,wh,2023-07-24 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,368,wh,2023-07-24 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,962,wh,2023-07-24 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,791,wh,2023-07-24 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,834,wh,2023-07-24 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,233,wh,2023-07-24 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,500,wh,2023-07-24 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,534,wh,2023-07-25 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,741,wh,2023-07-25 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,993,wh,2023-07-25 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,688,wh,2023-07-25 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,559,wh,2023-07-25 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,539,wh,2023-07-25 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,954,wh,2023-07-25 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,811,wh,2023-07-25 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,251,wh,2023-07-25 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,962,wh,2023-07-25 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,967,wh,2023-07-25 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,364,wh,2023-07-25 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,244,wh,2023-07-25 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,561,wh,2023-07-25 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,577,wh,2023-07-25 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,634,wh,2023-07-25 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,699,wh,2023-07-25 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,801,wh,2023-07-25 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,229,wh,2023-07-25 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,787,wh,2023-07-25 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,920,wh,2023-07-25 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,312,wh,2023-07-25 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,632,wh,2023-07-25 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,915,wh,2023-07-25 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,715,wh,2023-07-26 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,358,wh,2023-07-26 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,224,wh,2023-07-26 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,612,wh,2023-07-26 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,856,wh,2023-07-26 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,508,wh,2023-07-26 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,717,wh,2023-07-26 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,512,wh,2023-07-26 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,629,wh,2023-07-26 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,506,wh,2023-07-26 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,411,wh,2023-07-26 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,495,wh,2023-07-26 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,913,wh,2023-07-26 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,694,wh,2023-07-26 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,615,wh,2023-07-26 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,579,wh,2023-07-26 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,488,wh,2023-07-26 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,792,wh,2023-07-26 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,351,wh,2023-07-26 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,514,wh,2023-07-26 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,939,wh,2023-07-26 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,413,wh,2023-07-26 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,889,wh,2023-07-26 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,290,wh,2023-07-26 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,933,wh,2023-07-27 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,220,wh,2023-07-27 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,487,wh,2023-07-27 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,373,wh,2023-07-27 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,318,wh,2023-07-27 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,738,wh,2023-07-27 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,485,wh,2023-07-27 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,806,wh,2023-07-27 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,898,wh,2023-07-27 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,898,wh,2023-07-27 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,447,wh,2023-07-27 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,866,wh,2023-07-27 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,515,wh,2023-07-27 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,782,wh,2023-07-27 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,619,wh,2023-07-27 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,700,wh,2023-07-27 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,478,wh,2023-07-27 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,611,wh,2023-07-27 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,360,wh,2023-07-27 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,210,wh,2023-07-27 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,336,wh,2023-07-27 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,842,wh,2023-07-27 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,929,wh,2023-07-27 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,412,wh,2023-07-27 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,971,wh,2023-07-28 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,962,wh,2023-07-28 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,837,wh,2023-07-28 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,208,wh,2023-07-28 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,266,wh,2023-07-28 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,985,wh,2023-07-28 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,230,wh,2023-07-28 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,774,wh,2023-07-28 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,245,wh,2023-07-28 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,989,wh,2023-07-28 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,731,wh,2023-07-28 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,851,wh,2023-07-28 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,657,wh,2023-07-28 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,532,wh,2023-07-28 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,609,wh,2023-07-28 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,435,wh,2023-07-28 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,538,wh,2023-07-28 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,330,wh,2023-07-28 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,487,wh,2023-07-28 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,715,wh,2023-07-28 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,794,wh,2023-07-28 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,391,wh,2023-07-28 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,410,wh,2023-07-28 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,370,wh,2023-07-28 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,677,wh,2023-07-29 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,248,wh,2023-07-29 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,625,wh,2023-07-29 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,217,wh,2023-07-29 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,381,wh,2023-07-29 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,600,wh,2023-07-29 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,725,wh,2023-07-29 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,468,wh,2023-07-29 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,844,wh,2023-07-29 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,418,wh,2023-07-29 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,887,wh,2023-07-29 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,658,wh,2023-07-29 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,239,wh,2023-07-29 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,376,wh,2023-07-29 13:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,276,wh,2023-07-29 14:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,350,wh,2023-07-29 15:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,978,wh,2023-07-29 16:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,402,wh,2023-07-29 17:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,454,wh,2023-07-29 18:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,839,wh,2023-07-29 19:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,226,wh,2023-07-29 20:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,293,wh,2023-07-29 21:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,623,wh,2023-07-29 22:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,396,wh,2023-07-29 23:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,246,wh,2023-07-30 00:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,584,wh,2023-07-30 01:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,530,wh,2023-07-30 02:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,741,wh,2023-07-30 03:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,468,wh,2023-07-30 04:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,280,wh,2023-07-30 05:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,548,wh,2023-07-30 06:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,848,wh,2023-07-30 07:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,460,wh,2023-07-30 08:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,420,wh,2023-07-30 09:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,721,wh,2023-07-30 10:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,917,wh,2023-07-30 11:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,465,wh,2023-07-30 12:00:00
29d6c54e-7b93-4534-bce7-94c05d2338f1,988,wh,2023-07-30 13:00:00
